0,93;0;0,00039006;-6,15314E-06;;
0,94;0;-0,000478796;7,23463E-06;;
0,95;0;0,000500072;-1,3831E-05;;
0,96;0;-0,000425178;1,7069E-05;;
0,97;0;0,000200282;-2,8055E-05;;
0,98;0;0,000231609;3,95908E-05;;
0,99;0;-0,000939652;-8,04394E-05;;
1;0;0,002027184;0,000542145;;
1,01;0;-0,00370248;0,002752241;;
1,02;0;0,006509044;0,005018388;;
1,03;0;-0,011649225;0,007269768;;
1,04;0;0,158109844;0,00954385;;
1,05;0;0,319575787;0,011790264;;
1,06;0;0,23813875;0,014065386;;
1,07;0;0,200891033;0,016313642;;
1,08;0;0,197333485;0,018585116;;
1,09;0;0,205083609;0,020837899;;
1,1;0;0,144860864;0,023104711;;
1,11;0;0,098515823;0,025361754;;
1,12;0;0,049860917;0,027625035;;
1,13;0;-0,007119705;0,029884744;;
1,14;0;0,00391625;0,032146204;;
1,15;0;-0,002218669;0,034407012;;
1,16;0;0,001163322;0,036667921;;
1,17;-3,09709E-06;-0,000479546;0,038928926;;
1,18;-0,000323959;5,25886E-05;0,041189771;;
1,19;0,000241509;0,000186523;0,043450616;;
1,2;-0,000578405;-0,000290868;0,045711461;;
1,21;0,000328144;0,000294651;0,047972307;;
1,22;-1,21682E-05;-0,000309763;0,050233152;;
1,23;-0,001073314;0,000232085;0,052493997;;
1,24;0,002714166;-0,000294335;0,054754842;;
1,25;-0,005484132;0,000296586;0,057015687;;
1,26;0,00909033;-0,000446667;0,059276529;;
1,27;-0,01400598;0,000537906;0,061537374;;
1,28;0,019668708;-0,000720713;0,063798219;;
1,29;-0,026520196;0,000796202;0,066059068;;
1,3;0,034074582;-0,000838387;0,068319909;;
1,31;-0,043691568;0,000652855;0,070580758;;
1,32;0,057507455;-0,000277221;0,0728416;;
1,33;-0,093332261;-0,000520141;0,075102448;;
1,34;0,417040914;0,001776176;0,07736329;;
1,35;2,511507511;-0,003869035;0,079624139;;
1,36;2,857597589;0,00734272;0,08188498;;
1,37;2,736288548;-0,013692168;0,084145829;;
1,38;2,293900251;0,162190422;0,086406671;;
1,39;1,294244647;0,311573148;0,088667519;;
1,4;1,189609408;0,344654769;0,090928361;;
1,41;1,209927559;0,411038727;0,093189202;;
1,42;1,179140925;0,392332077;0,095450051;;
1,43;1,270838499;0,407091707;0,097710893;;
1,44;1,54174757;0,345012069;0,099971741;;
1,45;1,629647613;0,295316458;0,102232583;;
1,46;1,559948087;0,302983105;0,104493432;;
1,47;1,766386509;0,296775877;0,106754273;;
1,48;2,812247992;0,350349158;0,109015122;;
1,49;4,153115273;0,410340905;0,111275963;;
1,5;6,11082983;0,342532486;0,113536812;;
1,51;8,499190331;0,296583295;0,115797654;;
1,52;10,89665604;0,303784311;0,118058503;;
1,53;13,20860004;0,291275859;0,120319344;;
1,54;14,85760784;0,409715235;0,122580193;;
1,55;16,44036484;0,50033319;0,124841034;;
1,56;17,5736351;0,608297884;0,127101883;;
1,57;18,47583961;0,694575369;0,129362732;;
1,58;19,13332748;0,915633738;0,131623566;;
1,59;19,7283783;1,101052403;0,133884415;;
1,6;20,26165962;1,365184069;0,136145264;;
1,61;20,62250137;1,60505724;0,138406113;;
1,62;21,42406273;1,915243864;0,140666947;;
1,63;21,85421371;2,210224628;0,142927796;;
1,64;23,12800026;2,515996218;0,145188645;;
1,65;24,01280212;2,803421021;0,147449493;;
1,66;24,45092964;3,221325636;0,149710327;;
1,67;25,19090652;3,612443924;0,151971176;;
1,68;25,66083145;4,019329071;0,154232025;;
1,69;26,39248657;4,410953999;0,156492859;;
1,7;26,76893616;4,872980118;0,158753708;;
1,71;26,79964066;5,315196037;0,161014557;;
1,72;26,84589005;5,772609711;0,163274333;;
1,73;27,21915436;6,212549686;0,165534586;;
1,74;27,56503868;6,72507143;0,167795986;;
1,75;27,65040779;7,218867302;0,170052066;;
1,76;27,97441483;7,719654083;0,172321424;;
1,77;27,98595238;8,223835945;0,17456463;;
1,78;28,06772041;8,667722702;0,176852494;;
1,79;28,34324646;9,118898392;0,179071665;;
1,8;28,47456169;9,569958687;0,181387872;;
1,81;28,74168587;10,01671982;0,183576971;;
1,82;28,87190056;10,47140598;0,185920909;;
1,83;29,15111923;10,91582203;0,188088834;;
1,84;29,21110725;11,3705101;0,190437019;;
1,85;29,23607826;11,81708431;0,19262521;;
1,86;29,62606239;12,26832294;0,194917351;;
1,87;29,96107292;12,72118473;0,197199747;;
1,88;30,04751205;13,1152277;0,199656278;;
1,89;30,42460442;13,51714802;0,213184223;;
1,9;30,7538414;13,91501522;0,232178614;;
1,91;30,8667984;14,31977367;0,249947429;;
1,92;31,14888954;14,66363049;0,26835683;;
1,93;31,26449966;15,01329899;0,286428303;;
1,94;31,55976486;15,36795521;0,304634333;;
1,95;31,60131645;15,70905972;0,322842509;;
1,96;31,65043449;16,11754608;0,340971649;;
1,97;31,96489525;16,52009964;0,359190822;;
1,98;32,00557327;16,81308174;0,377373993;;
1,99;31,99531746;17,10519218;0,395844877;;
2;32,00634003;17,5205822;0,42799449;;
2,01;31,99198151;17,92012978;0,467057437;;
2,02;32,01070023;18,21058273;0,504504025;;
2,03;31,98412323;18,50993347;0,542782843;;
2,04;32,06272507;18,86550331;0,580712795;;
2,05;32,35625076;19,21822166;0,618573666;;
2,06;32,41130829;19,50736618;0,656929314;;
2,07;32,39257431;19,81946564;0,694304466;;
2,08;32,40594482;20,00808334;0,733310401;;
2,09;32,39535904;20,19938469;0,769463778;;
2,1;32,40374374;20,52118492;0,817312539;;
2,11;32,39723969;20,80617714;0,88943696;;
2,12;32,40207291;21,16350174;0,962278664;;
2,13;32,39863586;21,52776337;1,034902811;;
2,14;32,40092087;21,64974785;1,107946038;;
2,15;32,39950943;21,80274391;1,180399537;;
2,16;32,40026093;22,06298447;1,253579021;;
2,17;32,39994049;22,31165695;1,325894356;;
2,18;32,40001297;22,50754166;1,399248242;;
2,19;32,40005493;22,70856285;1,47127378;;
2,2;32,39998245;22,90794182;1,545282006;;
2,21;32,40004349;23,11048508;1,612005115;;
2,22;32,40000153;23,25697327;1,664699435;;
2,23;32,40000153;23,40167427;1,716804862;;
2,24;32,4000473;23,61184883;1,769287586;;
2,25;32,39996719;23,80765724;1,821220875;;
2,26;32,40008545;24,00542068;1,873837471;;
2,27;32,39995956;24,21637917;1,925698519;;
2,28;32,4000206;24,29929161;1,978319287;;
2,29;32,4001503;24,40472603;2,030258894;;
2,3;32,39964294;24,50771713;2,082695723;;
2,31;32,40076828;24,59573555;2,134917021;;
2,32;32,39873123;24,81212234;2,187859535;;
2,33;32,40201187;25,01294899;2,273640633;;
2,34;32,39714813;25,10077858;2,376343966;;
2,35;32,40393448;25,20493126;2,474764824;;
2,36;32,39486694;25,30554771;2,575879097;;
2,37;32,40670013;25,40071869;2,675050259;;
2,38;32,39105988;25,55617714;2,775682211;;
2,39;32,41434479;25,71225929;2,875218391;;
2,4;32,3388443;25,74930763;2,975535393;;
2,41;32,04263306;25,79968262;3,075381279;;
2,42;31,9896431;25,90638351;3,175379038;;
2,43;32,00692749;26,00391006;3,274897099;;
2,44;31,99440956;26,10174942;3,349295616;;
2,45;32,00455856;26,21082306;3,410899401;;
2,46;31,99630737;26,1982708;3,475669861;;
2,47;32,00281906;26,19404602;3,538477898;;
2,48;31,99790764;26,30754662;3,60268259;;
2,49;32,00140762;26,40606499;3,665849686;;
2,5;31,99908257;26,44976425;3,729783773;;
2,51;32,0004921;26,50434113;3,79317832;;
2,52;31,99974251;26,54898453;3,856891394;;
2,53;32,00006104;26,6076622;3,920509577;;
2,54;31,99999046;26,54995346;3,984372139;;
2,55;31,99994659;26,48355103;4,063415051;;
2,56;32,00001907;26,66391373;4,150197983;;
2,57;31,99995804;26,81065178;4,235186577;;
2,58;32;26,8453331;4,321160316;;
2,59;32;26,91067123;4,406591415;;
2,6;32;26,84674835;4,49222517;;
2,61;32;26,78756905;4,577971935;;
2,62;32;26,95832253;4,663276672;;
2,63;32;27,12042999;4,749435425;;
2,64;32;26,99065781;4,834024906;;
2,65;32;26,88425255;4,925134659;;
2,66;32;27,01296806;5,029266357;;
2,67;32;27,10256577;5,133820534;;
2,68;32;27,15250587;5,238160133;;
2,69;32;27,2015686;5,342842579;;
2,7;32;27,25250816;5,44709444;;
2,71;32;27,30205345;5,551810265;;
2,72;32;27,3515377;5,656064987;;
2,73;32;27,40389633;5,760734081;;
2,74;32;27,44821739;5,865073204;;
2,75;32;27,51031113;5,969628811;;
2,76;32;27,44456291;6,073691368;;
2,77;32,00004578;27,39412308;6,162463665;;
2,78;31,99996567;27,45245171;6,242811203;;
2,79;32,00008392;27,50951767;6,325695515;;
2,8;31,99995995;27,39572716;6,40664959;;
2,81;32,00001907;27,28307152;6,48931694;;
2,82;32,00014877;27,4102211;6,570408344;;
2,83;31,99964333;27,51086426;6,652916431;;
2,84;32,00076675;27,44375801;6,734267235;;
2,85;31,99872971;27,39560127;6,816348076;;
2,86;32,00201035;27,44987679;6,898297787;;
2,87;31,99714661;27,51385117;6,981458664;;
2,88;32,00393295;27,34238625;7,132928371;;
2,89;31,99486351;27,1773777;7,318799973;;
2,9;32,00669861;27,31418991;7,496189594;;
2,91;31,99106026;27,40686798;7,678888798;;
2,92;32,01434326;27,39489937;7,857622147;;
2,93;31,93884277;27,40657234;8,039685249;;
2,94;31,64263344;27,3435421;8,218598366;;
2,95;31,58964348;27,2999382;8,400917053;;
2,96;31,60692596;27,24764633;8,578974724;;
2,97;31,59440994;27,19684601;8,763585091;;
2,98;31,60456085;27,15035248;8,92264843;;
2,99;31,59630775;27,09356689;9,029047012;;
3;31,60281944;27,10123444;9,13387394;;
3,01;31,59790802;27,10409355;9,239167213;;
3,02;31,601408;27,04279327;9,343603134;;
3,03;31,59908295;27,0044632;9,449148178;;
3,04;31,60049438;26,89182854;9,553504944;;
3,05;31,59974289;26,7959919;9,658973694;;
3,06;31,60006142;26,7457962;9,763538361;;
3,07;31,59999084;26,70517921;9,868685722;;
3,08;31,59994698;26,49488068;9,973140717;;
3,09;31,60002136;26,27096748;10,05804825;;
3,1;31,59995842;26,3673954;10,13248825;;
3,11;31,60000038;26,39683151;10,20956802;;
3,12;31,60000038;26,44816589;10,28497887;;
3,13;31,60000038;26,51767159;10,36166668;;
3,14;31,60000038;26,38095665;10,4372263;;
3,15;31,60000038;26,30879211;10,51393509;;
3,16;31,60000038;26,13479805;10,58930874;;
3,17;31,60000038;25,99840355;10,66645145;;
3,18;31,60000038;25,79622459;10,74078465;;
3,19;31,60000038;25,57342339;10,82641506;;
3,2;31,60000038;25,61439133;10,93491745;;
3,21;31,60000038;25,59206009;11,04391575;;
3,22;31,60000038;25,60346985;11,15283012;;
3,23;31,60000038;25,60028267;11,26201916;;
3,24;31,60000038;25,59561157;11,37079239;;
3,25;31,60000038;25,61015129;11,4800787;;
3,26;31,60000038;25,48876953;11,58878422;;
3,27;31,60000038;25,39867973;11,69813728;;
3,28;31,60000038;25,29677963;11,80674267;;
3,29;31,60004807;25,18969345;11,91634178;;
3,3;31,60001183;25,20117569;12,02274418;;
3,31;31,60009575;25,20724487;12,12303448;;
3,32;31,60000801;25,08932304;12,22310638;;
3,33;31,60010719;24,99940491;12,32315254;;
3,34;31,60013771;24,89435768;12,42333031;;
3,35;31,59990501;24,79487419;12,52320385;;
3,36;31,60056877;24,70007133;12,62364101;;
3,37;31,59924698;24,58555412;12,72315025;;
3,38;31,60160065;24,60794067;12,82409382;;
3,39;31,5978241;24,59527206;12,92282486;;
3,4;31,60357857;24,60284805;13,02533913;;
3,41;31,59518242;24,59841919;13,11222839;;
3,42;31,60716629;24,60052681;13,16744614;;
3,43;31,59012222;24,60064507;13,22195339;;
3,44;31,61620903;24,59773827;13,2765789;;
3,45;31,53855133;24,60489655;13,33086681;;
3,46;31,20414925;24,59058952;13,38561916;;
3,47;30,75982857;24,61798096;13,43987274;;
3,48;30,4569931;24,38294029;13,4945879;;
3,49;30,32786942;24,18657684;13,54892921;;
3,5;30,01071548;24,10505295;13,60351753;;
3,51;29,55404663;23,98256683;13,65803623;;
3,52;29,26170731;24,05575371;13,71195984;;
3,53;29,12123108;24,11373138;13,76429749;;
3,54;28,86099243;23,93643379;13,81653976;;
3,55;28,72766113;23,79220009;13,86893368;;
3,56;28,44709015;23,70135307;13,92108727;;
3,57;28,39270973;23,58601761;13,97354984;;
3,58;28,35572052;23,60547256;14,02566147;;
3,59;28,02754211;23,6015892;14,07813358;;
3,6;28,00619507;23,54409599;14,13028431;;
3,61;27,9494381;23,50448036;14,1826601;;
3,62;27,5880146;23,38953972;14,23496819;;
3,63;27,18357277;23,30200386;14,28767872;;
3,64;26,78041649;23,14113426;14,36077118;;
3,65;26,43103218;22,99222374;14,44417572;;
3,66;26,36305237;22,89589119;14,52505016;;
3,67;25,92258644;22,79984665;14,60744953;;
3,68;25,27402115;22,63987732;14,6888113;;
3,69;25,1856308;22,49781799;14,77089977;;
3,7;25,20991516;22,29269981;14,85248756;;
3,71;25,19031715;22,08395767;14,93440628;;
3,72;25,20968628;22,04740143;15,01612663;;
3,73;25,18918991;22,01313019;15,09793758;;
3,74;25,21439743;21,6823864;15,17964935;;
3,75;25,14056587;21,37422371;15,25742531;;
3,76;24,83931351;21,35507202;15,33323097;;
3,77;24,79493523;21,30378532;15,4094305;;
3,78;24,79870224;21,08871841;15,48551369;;
3,79;24,80813789;20,88691521;15,56149673;;
3,8;24,74370575;20,79829216;15,6378088;;
3,81;24,43910217;20,69811249;15,71351624;;
3,82;24,39232826;20,54184151;15,79018402;;
3,83;24,40485191;20,39289093;15,86536217;;
3,84;24,39572525;20,29353714;15,94308567;;
3,85;24,40364456;20,20312881;16,01029396;;
3,86;24,39680099;19,98923302;16,05619049;;
3,87;24,40255737;19,78635406;16,10158157;;
3,88;24,39797211;19,69961739;16,14712524;;
3,89;24,40139389;19,59475517;16,19228935;;
3,9;24,39903069;19,4942646;16,23803711;;
3,91;24,40051079;19,39972878;16,28301811;;
3,92;24,39970207;19,24201202;16,32896233;;
3,93;24,40005875;19,09048653;16,37369728;;
3,94;24,39999008;18,99930573;16,42002678;;
3,95;24,39994431;18,8913269;16,46390724;;
3,96;24,4000206;18,84905052;16,51707458;;
3,97;24,39995766;18,80116463;16,58930969;;
3,98;24,39999962;18,69301033;16,66217041;;
3,99;24,39999962;18,59636307;16,73482132;;
4;24,39999962;18,49720192;16,80785179;;
4,01;24,39999962;18,3909359;16,88033295;;
4,02;24,39999962;18,35189438;16,95351982;;
4,03;24,39999962;18,2947731;17,02583122;;
4,04;24,39999962;18,29741859;17,09923553;;
4,05;24,39999962;18,31081963;17,17121124;;
4,06;24,39995384;18,18549538;17,24536324;;
4,07;24,40003395;18,10544395;17,3109436;;
4,08;24,3999176;17,89272499;17,3588562;;
4,09;24,40003967;17,67407227;17,40672684;;
4,1;24,39998245;17,76294518;17,45416641;;
4,11;24,39984894;17,80373383;17,50203705;;
4,12;24,40040398;17,69844437;17,54947853;;
4,13;24,39919662;17,58180618;17,59732628;;
4,14;24,40135384;17,71020126;17,64486313;;
4,15;24,39795113;17,81143951;17,69248962;;
4,16;24,40286636;17,78852654;17,74039078;;
4,17;24,39622307;17,81625175;17,78862762;;
4,18;24,40476418;17,63534164;17,88269234;;
4,19;24,39409256;17,48998833;18,00043678;;
4,2;24,40763474;17,45353317;18,11245728;;
4,21;24,38772392;17,39154816;18,22803688;;
4,22;24,45811272;17,40311623;18,34098816;;
4,23;24,7610054;17,40120506;18,45611382;;
4,24;24,80528831;17,34760857;18,56921387;;
4,25;24,79972839;17,29516602;18,68447495;;
4,26;24,79669762;17,30082893;18,79705238;;
4,27;24,80972099;17,30252075;18,91374969;;
4,28;24,74272919;17,24721336;19,01442146;;
4,29;24,44010735;17,19467163;19,08215904;;
4,3;24,39167786;17,2023201;19,14883804;;
4,31;24,40554428;17,19953918;19,21591187;;
4,32;24,39531326;17,19856644;19,28232002;;
4,33;24,40407181;17,20403481;19,34957314;;
4,34;24,39656448;17,14574051;19,41592026;;
4,35;24,40275574;17,09659386;19,48311806;;
4,36;24,39792061;17,09942055;19,5496273;;
4,37;24,40145874;17,10429955;19,61655998;;
4,38;24,39906311;17,04463959;19,68284988;;
4,39;24,40053177;16,99913025;19,72725868;;
4,4;24,39974403;16,94865417;19,76016998;;
4,41;24,40005875;16,89467621;19,79587173;;
4,42;24,39999008;16,85479355;19,82998657;;
4,43;24,39994431;16,78442192;19,86503792;;
4,44;24,4000206;16,91068268;19,89963722;;
4,45;24,39995766;17,00891304;19,93426704;;
4,46;24,39999962;16,99405098;19,96927452;;
4,47;24,39999962;17,00563431;20,00347137;;
4,48;24,39999962;16,99304771;20,0390377;;
4,49;24,39999962;17,01041603;20,07221222;;
4,5;24,39999962;16,89066887;20,11514091;;
4,51;24,39999962;16,79279137;20,17826843;;
4,52;24,39999962;16,75439835;20,24201202;;
4,53;24,40004539;16,68683243;20,3055439;;
4,54;24,39996529;16,75949669;20,36947823;;
4,55;24,40008354;16,79992485;20,4328289;;
4,56;24,40000534;16,84931755;20,49693871;;
4,57;24,40007591;16,91147804;20,56009674;;
4,58;24,40020752;16,79427719;20,62446022;;
4,59;24,3997345;16,68353081;20,68721771;;
4,6;24,40088081;16,81053162;20,75245476;;
4,61;24,39894485;16,90930367;20,80817032;;
4,62;24,40226555;16,89305305;20,84497833;;
4,63;24,39762306;16,90806198;20,88130569;;
4,64;24,40439034;16,84207535;20,91773224;;
4,65;24,39594078;16,80117798;20,95393944;;
4,66;24,40701675;16,74660873;20,99044037;;
4,67;24,39325523;16,69766045;21,02662277;;
4,68;24,41333389;16,65010834;21,06311417;;
4,69;24,3428936;16,59325409;21,09932518;;
4,7;24,03841972;16,55643272;21,13577271;;
4,71;23,99925041;16,48264885;21,1720314;;
4,72;23,9597702;16,61315346;21,20843697;;
4,73;23,53778076;16,705513;21,24478149;;
4,74;22,8099823;16,74568176;21,28116417;;
4,75;22,44085121;16,81526947;21,31755829;;
4,76;22,30647087;16,7355442;21,35388374;;
4,77;21,53260994;16,71136284;21,39035034;;
4,78;20,27033234;16,49054909;21,42658234;;
4,79;18,27377319;16,27536964;21,46317482;;
4,8;15,79994392;16,31425095;21,49923515;;
4,81;12,1270504;16,29340172;21,53609657;;
4,82;7,923089027;16,25285149;21,5716095;;
4,83;3,750210047;16,19519806;21,61257744;;
4,84;0,360097468;16,1933651;21,66453743;;
4,85;-0,066325262;16,22462273;21,71683311;;
4,86;0,039178565;15,91696072;21,76898003;;
4,87;-0,033140432;15,71242428;21,82138062;;
4,88;0,025855737;15,26941776;21,87345695;;
4,89;-0,023084983;14,88828659;21,92588997;;
4,9;0,016464539;14,48355961;21,97796822;;
4,91;-0,01409105;14,07855511;22,03036118;;
4,92;0,008312913;13,7382679;22,08251953;;
4,93;-0,006973732;13,38814545;22,13479805;;
4,94;0,002633242;12,97906494;22,18681717;;
4,95;-0,002682365;12,59069061;22,22795105;;
4,96;-0,000132953;12,12430382;22,26343155;;
4,97;-0,000791543;11,68894386;22,30032539;;
4,98;-0,000787899;11,1749754;22,33634567;;
4,99;-0,000206031;10,67882347;22,37298393;;
5;-0,000414599;10,23142624;22,40916824;;
5,01;-1,22856E-06;9,782112122;22,44568443;;
5,02;0;9,331324577;22,48196983;;
5,03;0;8,880945206;22,51839638;;
5,04;0;8,433601379;22,55476379;;
5,05;0;7,974041939;22,59127998;;
5,06;0;7,640805721;22,6340332;;
5,07;0;7,284862995;22,68000984;;
5,08;0;6,93380785;22,72512436;;
5,09;0;6,587665081;22,77082634;;
5,1;0;6,233078957;22,81605911;;
5,11;0;5,886304379;22,86168861;;
5,12;0;5,536984921;22,90698624;;
5,13;0;5,178402424;22,95254135;;
5,14;0;4,942887783;22,99794006;;
5,15;0;4,689852715;23,04336357;;
5,16;0;4,389308929;23,08859634;;
5,17;0;4,079239368;23,12121773;;
5,18;0;3,943870068;23,14756012;;
5,19;0;3,806167364;23,17532158;;
5,2;0;3,47753334;23,20232201;;
5,21;0;3,192677259;23,22974968;;
5,22;0;2,88696456;23,25696754;;
5,23;0;2,581201315;23,28424835;;
5,24;0;2,395938158;23,31154633;;
5,25;0;2,18995595;23,33881187;;
5,26;0;1,992189884;23,36606598;;
5,27;0;1,791547179;23,39309883;;
5,28;0;1,59260273;23,40784073;;
5,29;0;1,387688041;23,41636086;;
5,3;0;1,24672997;23,42642212;;
5,31;0;1,089953303;23,43553352;;
5,32;0;0,995854676;23,44532585;;
5,33;0;0,899433553;23,45458794;;
5,34;0;0,741637111;23,46430206;;
5,35;0;0,59141928;23,47358131;;
5,36;0;0,498284131;23,48336029;;
5,37;0;0,392336011;23,49239922;;
5,38;0;0,348148733;23,50436211;;
5,39;0;0,301128894;23,52240753;;
5,4;0;0,194443673;23,54060364;;
5,41;0;0,092471965;23,55873871;;
5,42;0;0,051896736;23,57703781;;
5,43;0;-0,007675828;23,59505463;;
5,44;0;0,003459854;23,61349106;;
5,45;0;-0,001551629;23,63134003;;
5,46;0;0,000276868;23,64999962;;
5,47;0;0,000226056;23,66750526;;
5,48;0;-0,000625282;23,68688393;;
5,49;0;0,000622609;23,69882393;;
5,5;0;-0,000672057;23,69574547;;
5,51;0;0,000498171;23,69228554;;
5,52;0;-0,000438948;23,68890381;;
5,53;0;0,000268895;23,68534851;;
5,54;0;-0,00020778;23,68202591;;
5,55;0;9,53086E-05;23,67844963;;
5,56;0;-6,99287E-05;23,67511749;;
5,57;0;1,18927E-05;23,67157173;;
5,58;0;-1,23625E-05;23,66819954;;
5,59;0;-2,40756E-06;23,66469574;;
5,6;0;0;23,66128349;;
5,61;0;0;23,65781212;;
5,62;0;0;23,65437698;;
5,63;0;0;23,65092087;;
5,64;0;0;23,64748001;;
5,65;0;0;23,6440258;;
5,66;0;0;23,64058495;;
5,67;0;0;23,63713074;;
5,68;0;0;23,63368607;;
5,69;0;0;23,63024712;;
5,7;0;0;23,62677383;;
5,71;0;0;23,62337875;;
5,72;0;0;23,61984062;;
5,73;0;0;23,61653709;;
5,74;0;0;23,61287689;;
5,75;0;0;23,60974121;;
5,76;0;0;23,60582161;;
5,77;0;0;23,60321426;;
5,78;0;0;23,59531021;;
5,79;0;0;23,57650375;;
5,8;0;0;23,55740166;;
5,81;0;0;23,5383625;;
5,82;0;0;23,51919174;;
5,83;0;0;23,50019455;;
5,84;0;0;23,48101234;;
5,85;0;0;23,46200371;;
5,86;0;0;23,4428463;;
5,87;0;0;23,42380714;;
5,88;0;0;23,40468025;;
5,89;-4,31704E-07;0;23,38566589;;
5,9;-4,72131E-05;0;23,36663055;;
5,91;-5,94962E-05;0;23,34763336;;
5,92;-0,000153724;0;23,32858276;;
5,93;-0,000162343;0;23,309618;;
5,94;-0,000173398;0;23,2905159;;
5,95;-0,000385784;0;23,27162361;;
5,96;-6,9727E-05;0;23,25241852;;
5,97;-0,000763623;0;23,23368645;;
5,98;0,000305691;0;23,2141571;;
5,99;-0,001279382;0;23,19788551;;
6;0,00074919;0;23,18819618;;
6,01;-0,001618818;0;23,17865944;;
6,02;0,000757563;0;23,16909218;;
6,03;-0,001236965;0;23,15960121;;
6,04;4,36435E-05;0;23,15000534;;
6,05;-0,001987751;0;23,14052582;;
6,06;0,038141161;0;23,13093376;;
6,07;0,464994431;0;23,12144279;;
6,08;1,261818528;0;23,111866;;
6,09;2,470499992;0;23,1023674;;
6,1;3,571470499;0;23,09311104;;
6,11;4,514051914;0;23,08407593;;
6,12;5,60519886;0;23,07493401;;
6,13;6,908493042;0;23,06589317;;
6,14;7,845868587;0;23,05674744;;
6,15;8,163825989;0;23,04771042;;
6,16;8,672092438;0;23,03856659;;
6,17;8,912822723;0;23,02951622;;
6,18;9,105382919;0;23,02039909;;
6,19;9,310781479;0;23,01130486;;
6,2;9,504687309;0;23,00207901;;
6,21;9,71245575;0;22,98658752;;
6,22;9,902218819;0;22,96788979;;
6,23;10,11457348;0;22,95001411;;
6,24;10,33278847;0;22,93161011;;
6,25;11,03665829;0;22,91359901;;
6,26;12,28975677;0;22,89528465;;
6,27;13,3212328;-1,01971E-05;22,8772049;;
6,28;13,88993931;-3,22205E-05;22,85894966;;
6,29;14,61724281;3,07597E-05;22,84080887;;
6,3;15,39180279;-0,0001758;22,82261848;;
6,31;15,86060619;0,000246202;22,80458069;;
6,32;16,58862495;-0,000565372;22,79278755;;
6,33;17,05275536;0,000764446;22,78424263;;
6,34;17,85128212;-0,001298098;22,77481651;;
6,35;18,55774879;0,001597573;22,76599503;;
6,36;19,13414001;-0,002232685;22,75668907;;
6,37;20,1808548;0,002398592;22,74779129;;
6,38;21,01264572;-0,002744328;22,738554;;
6,39;21,38971138;0,002176243;22,7295742;;
6,4;21,84559631;-0,001385637;22,72044563;;
6,41;22,26468086;-0,001239007;22,71132469;;
6,42;23,43109703;0,005436692;22,70202827;;
6,43;23,61241531;-0,014428489;22,67930031;;
6,44;23,78982162;0,167936623;22,64969635;;
6,45;25,16179657;0,297004521;22,62177658;;
6,46;26,00242233;0,513546169;22,5927887;;
6,47;26,39125252;0,706001163;22,56462288;;
6,48;26,90211105;0,909758687;22,53573227;;
6,49;27,49412155;1,104849219;22,50756836;;
6,5;27,69831657;1,36236155;22,47857475;;
6,51;27,9167881;1,610039949;22,45066261;;
6,52;28,10163879;1,86079073;22,42104721;;
6,53;28,31409645;2,109222651;22,39824677;;
